,Scaled_deg_tag_protein,Scaled_no_deg_tag_protein,Time_model
230,0.9993178585026045,4.506247236164416,230.23023023023026
231,0.9972906043917498,4.5433769749350645,231.23123123123125
232,0.9939522284114116,4.579188737363564,232.23223223223226
233,0.9893471483378896,4.6136991001226875,233.23323323323325
234,0.9835288290908234,4.646933856448706,234.23423423423426
235,0.9765583654497473,4.678926867406349,235.23523523523525
236,0.9685030814323473,4.709718940186668,236.23623623623627
237,0.9594351666859253,4.739356709885557,237.23723723723725
238,0.949430383779023,4.767891568679187,238.23823823823827
239,0.9385668654496885,4.795378673028719,239.23923923923925
240,0.9269240151407275,4.821875971755264,240.24024024024027
241,0.914581519891903,4.847443408167623,241.24124124124126
242,0.9016184787410196,4.872142121044257,242.24224224224227
243,0.8881126460746595,4.896033765564824,243.24324324324326
244,0.8741397875815715,4.919179917522207,244.24424424424427
245,0.8597731418370684,4.9416415516028716,245.24524524524526
246,0.8450829830451644,4.9634785876907275,246.24624624624627
247,0.8301362771426315,4.98474954054644,247.24724724724726
248,0.8149964179510173,5.005511194816187,248.24824824824827
249,0.7997230414421785,5.025818359546769,249.24924924924926
250,0.7843719072051653,5.045723673602026,250.25025025025028
251,0.7689948370481177,5.0652774545687755,251.25125125125126
252,0.7536397085323513,5.0845275928312095,252.25225225225228
253,0.7383504829242215,5.103519480801237,253.25325325325326
254,0.7231672707870413,5.122295974131701,254.25425425425428
255,0.7081264557421127,5.140897381023179,255.25525525525526
256,0.6932607881126066,5.159361473580702,256.2562562562563
257,0.6785995447374481,5.177723519232352,257.25725725725727
258,0.6641687052912083,5.196016330157552,258.2582582582583
259,0.6499910871586829,5.214270324860218,259.2592592592593
260,0.636086553639645,5.232513599959197,260.2602602602603
261,0.6224721839907305,5.250772010389114,261.26126126126127
262,0.609162460008531,5.269069257434812,262.2622622622623
263,0.5961694483696977,5.287426981442638,263.2632632632633
264,0.5835029866514073,5.305864856973553,264.2642642642643
265,0.5711708588721358,5.324400689419957,265.26526526526527
266,0.559178964843498,5.3430505134398665,266.2662662662663
267,0.5475314883213355,5.361828691323974,267.2672672672673
268,0.536231057886426,5.380748006151519,268.2682682682683
269,0.5252788964694919,5.399819758263753,269.2692692692693
270,0.5146749651834638,5.419053859977359,270.2702702702703
271,0.5044180977607712,5.438458923402191,271.2712712712713
272,0.49450612692761076,5.458042350085223,272.2722722722723
273,0.48493600598569675,5.477810411461864,273.2732732732733
274,0.4757039162592619,5.497768330400996,274.2742742742743
275,0.4668053652702222,5.517920357833108,275.2752752752753
276,0.4582352849303742,5.538269844558217,276.2762762762763
277,0.449988123164542,5.558819311342957,277.2772772772773
278,0.44205790663768285,5.579570515622542,278.2782782782783
279,0.4344383269463691,5.600524507901281,279.2792792792793
280,0.42712280493758753,5.621681690669903,280.2802802802803
281,0.42010454049295093,5.643041883749868,281.2812812812813
282,0.41337656873744266,5.664604367413683,282.2822822822823
283,0.40693181531593087,5.6863679219555765,283.2832832832833
284,0.4007631323405745,5.708330885351647,284.2842842842843
285,0.39486333181756805,5.730491188148707,285.2852852852853
286,0.38922522320141484,5.752846392576778,286.2862862862863
287,0.38384165196257886,5.775393729278186,287.2872872872873
288,0.3787055055752132,5.798130128361889,288.2882882882883
289,0.3738097525657983,5.821052250619026,289.28928928928934
290,0.36914745102785146,5.844156520399956,290.29029029029033
291,0.3647117705848381,5.867439150439054,291.2912912912913
292,0.3604960020984253,5.89089616305667,292.2922922922923
293,0.3564935742918366,5.914523407983576,293.29329329329335
294,0.35269805934428305,5.938316587062679,294.29429429429433
295,0.3491031717637207,5.962271274493147,295.2952952952953
296,0.3457027964086295,5.986382931752544,296.2962962962963
297,0.3424909712628709,6.010646926872193,297.29729729729735
298,0.3394618957879237,6.035058544173926,298.29829829829833
299,0.33660994265459765,6.059612998031143,299.2992992992993
300,0.33392964788289736,6.084305446792084,300.3003003003003
301,0.331415712333711,6.109131000155639,301.30130130130135
302,0.3290630039601344,6.134084731118112,302.30230230230234
303,0.3268665559420745,6.159161685351797,303.3033033033033
304,0.3248215640077658,6.184356888914945,304.3043043043043
305,0.32292338011305066,6.20966535662609,305.30530530530535
306,0.3211675136240098,6.235082097114186,306.30630630630634
307,0.31954963271076686,6.260602119194848,307.3073073073073
308,0.31806555246582546,6.28622043685186,308.3083083083083
309,0.31671122325891965,6.311932075388916,309.30930930930936
310,0.31548275485777094,6.33773207622307,310.31031031031034
311,0.31437638502037285,6.363615500898466,311.31131131131133
312,0.31338848682162546,6.389577434494331,312.3123123123123
313,0.31251556269461633,6.415612988734783,313.31331331331336
314,0.31175423824169785,6.44171730546311,314.31431431431434
315,0.31110126358364326,6.4678855588704955,315.31531531531533
316,0.31055350389922787,6.494112958543666,316.3163163163163
317,0.3101079360091858,6.5203947517632095,317.31731731731736
318,0.3097616444940247,6.546726225559493,318.31831831831835
319,0.309511818288565,6.573102708574288,319.31931931931933
320,0.30935574630385615,6.599519572786308,320.3203203203203
321,0.30929081310090945,6.625972235103173,321.32132132132136
322,0.30931449532532423,6.652456158821016,322.32232232232235
323,0.30942435852574257,6.678966854876151,323.32332332332334
324,0.3096180505963212,6.7054998829759835,324.3243243243244
325,0.3098933024528584,6.732050853239605,325.32532532532537
326,0.31024792133793827,6.758615427091793,326.32632632632635
327,0.31067978882915254,6.785189317732711,327.32732732732734
328,0.31118685762162807,6.81176829119771,328.3283283283284
329,0.3117671479875496,6.838348167113683,329.32932932932937
330,0.31241874501445965,6.864924819534356,330.33033033033036
331,0.3131397956745932,6.8914941778250025,331.33133133133134
332,0.31392850590053506,6.918052227196524,332.3323323323324
333,0.3147831383622062,6.944595009641544,333.33333333333337
334,0.31570200926559555,6.971118623328402,334.33433433433436
335,0.3166834863612755,6.9976192227988046,335.33533533533534
336,0.31772598653201345,7.02409302335596,336.3363363363364
337,0.3188279734750004,7.050536297680996,337.3373373373374
338,0.3199879557467275,7.0769453764223655,338.33833833833836
339,0.32120448429986476,7.103316649547528,339.33933933933935
340,0.32247615124779844,7.12964656669433,340.3403403403404
341,0.32380158702579376,7.155931637422969,341.3413413413414
342,0.3251794598326335,7.182168431583344,342.34234234234236
343,0.3266084725533235,7.208353579413344,343.34334334334335
344,0.3280873626160978,7.234483771729638,344.3443443443444
345,0.32961489903141533,7.260555760064012,345.3453453453454
346,0.3311898823150001,7.286566356889004,346.34634634634637
347,0.332811141832068,7.312512436143381,347.34734734734735
348,0.33447753579226586,7.3383909325809284,348.3483483483484
349,0.3361879484448489,7.3641988428435425,349.3493493493494
350,0.33794129039353704,7.389933224713742,350.35035035035037
351,0.3397364958488782,7.4155911976795394,351.35135135135135
352,0.34157252417695383,7.441169942646863,352.3523523523524
353,0.3434483561933741,7.466666702091063,353.3533533533534
354,0.34536299393459957,7.492078779842506,354.35435435435437
355,0.3473154595780282,7.517403541385928,355.3553553553554
356,0.34930479608560805,7.542638413182087,356.3563563563564
357,0.35133006692821295,7.567780883193775,357.3573573573574
358,0.3533903512560971,7.5928285000214535,358.3583583583584
359,0.35548474597324564,7.617778873319383,359.3593593593594
360,0.3576123627113183,7.642629673137495,360.3603603603604
361,0.35977233004438186,7.667378630002856,361.3613613613614
362,0.361963796395026,7.692023534485095,362.3623623623624
363,0.3641859200986498,7.716562236881177,363.3633633633634
364,0.3664378746388905,7.740992647060315,364.3643643643644
365,0.3687188461101076,7.765312734288618,365.3653653653654
366,0.37102803228405984,7.78952052584054,366.3663663663664
367,0.3733646464247652,7.813614108282104,367.3673673673674
368,0.3757279140380614,7.837591625563953,368.3683683683684
369,0.37811707030522274,7.861451278900096,369.3693693693694
370,0.38053136118525727,7.885191327223248,370.3703703703704
371,0.3829700432202381,7.908810084844844,371.3713713713714
372,0.3854323832506663,7.9323059229666395,372.3723723723724
373,0.3879176580213356,7.955677267820718,373.3733733733734
374,0.3904251534244916,7.978922600156054,374.3743743743744
375,0.39295416426914703,8.002040455593834,375.3753753753754
376,0.39550399380041223,8.025029422667947,376.3763763763764
377,0.39807395329418344,8.047888143455413,377.3773773773774
378,0.4006633625359039,8.070615312308869,378.3783783783784
379,0.40327154877910265,8.093209674851753,379.37937937937943
380,0.4058978460633784,8.11567002836078,380.3803803803804
381,0.40854159478793006,8.137995219886452,381.3813813813814
382,0.41120214198975574,8.160184146343965,382.3823823823824
383,0.4138788418971526,8.182235753676244,383.38338338338343
384,0.4165710539463009,8.204149035543855,384.3843843843844
385,0.4192781440094327,8.225923033536015,385.3853853853854
386,0.4219994833723509,8.247556835616559,386.38638638638645
387,0.4247344486733128,8.269049575701569,387.38738738738743
388,0.42748242173527784,8.290400433056778,388.3883883883884
389,0.43024278912199065,8.311608631017153,389.3893893893894
390,0.4330149420917707,8.332673436843258,390.39039039039045
391,0.43579827617958217,8.353594160489546,391.39139139139144
392,0.43859219100992924,8.37437015391854,392.3923923923924
393,0.4413960906794107,8.395000810519399,393.3933933933934
394,0.44420938373702995,8.415485563979209,394.39439439439445
395,0.4470314818506076,8.435823887831873,395.39539539539544
396,0.44986179918200286,8.456015294477263,396.3963963963964
397,0.45269975388422873,8.476059334412943,397.3973973973974
398,0.4555447714893338,8.495955595524425,398.39839839839846
399,0.4583962719961758,8.515703702259657,399.39939939939944
400,0.4612536876324588,8.53530331484746,400.40040040040043
401,0.464116448594307,8.554754128537008,401.4014014014014
402,0.46698398901008314,8.574055872802264,402.40240240240246
403,0.4698557448290132,8.593208295545914,403.40340340340344
404,0.47273115598613047,8.612211223435182,404.40440440440443
405,0.4756096653810743,8.631064468895737,405.4054054054054
406,0.4784907177781718,8.649767890766494,406.40640640640646
407,0.48137376030748324,8.668321380186224,407.40740740740745
408,0.4842582425364153,8.686724851743062,408.40840840840843
409,0.48714361666033046,8.704978254489436,409.4094094094094
410,0.4900293372201658,8.723081565712846,410.41041041041046
411,0.4929148611705749,8.741034792681965,411.41141141141145
412,0.4957996478234819,8.758837967033287,412.41241241241244
413,0.49868315878731484,8.776491145996893,413.4134134134134
414,0.5015648579188113,8.793994412612225,414.41441441441447
415,0.5044442114195691,8.811347874912494,415.41541541541545
416,0.5073206883899685,8.828551665588956,416.41641641641644
417,0.5101937602055997,8.845605941109262,417.4174174174175
418,0.5130629003844162,8.862510880552453,418.41841841841847
419,0.5159275845528363,8.879266686662524,419.41941941941946
420,0.5187872910025794,8.895873582909806,420.42042042042044
421,0.5216415009347232,8.912331814681876,421.4214214214215
422,0.5244896975629832,8.92864164800154,422.42242242242247
423,0.527331367430896,8.944803368289831,423.42342342342346
424,0.5301659995156305,8.960817281628525,424.42442442442444
425,0.5329930856570145,8.976683712180211,425.4254254254255
426,0.5358121205749173,8.99240300290992,426.4264264264265
427,0.5386226019812588,9.007975515055668,427.42742742742746
428,0.5414240305069127,9.02340162651367,428.42842842842845
429,0.5442159099058674,9.038681733598036,429.4294294294295
430,0.5469977473076033,9.053816247469365,430.4304304304305
431,0.5497690529508802,9.068805595708168,431.43143143143146
432,0.552529340577419,9.083650222529323,432.43243243243245
433,0.5552781274375016,9.098350585853913,433.4334334334335
434,0.5580149341954472,9.112907157712277,434.4344344344345
435,0.5607392852005425,9.127320424397478,435.43543543543547
436,0.5634507088478456,9.141590885101719,436.43643643643645
437,0.5661487376287316,9.155719053899704,437.4374374374375
438,0.5688329078763673,9.169705458687831,438.4384384384385
439,0.5715027601398003,9.183550639882231,439.43943943943947
440,0.5741578388394033,9.197255148631434,440.44044044044045
441,0.5767976930658342,9.210819547213983,441.4414414414415
442,0.5794218761919254,9.224244409511696,442.4424424424425
443,0.5820299463969751,9.23753032033871,443.44344344344347
444,0.5846214666139783,9.250677875431405,444.44444444444446
445,0.5871960044399936,9.263687680678775,445.4454454454455
446,0.5897531323705478,9.27656035168126,446.4464464464465
